model,model_revision,backend,task,example_id,keyword_strategy,clean_question,context,reference,question_word_count,condition,typo_type,location,severity,actual_severity,severity_achieved,typo_difficulty,mitigation,input_question,corruption_seed,edits,corruption_replicate,actual_char_operations,prediction,em,f1,semantic_correct,accuracy,latency_seconds,error,token_count,clean_token_count,token_increase,clean_example_score,example_drop,x,y
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,571cde695efbb31900334e18,idf,Which organic compounds contain the greatest amount of oxygen by mass?,"The element is found in almost all biomolecules that are important to (or generated by) life. Only a few common complex biomolecules, such as squalene and the carotenes, contain no oxygen. Of the organic compounds with biological relevance, carbohydrates contain the largest proportion by mass of oxygen. All fats, fatty acids, amino acids, and proteins contain oxygen (due to the presence of carbonyl groups in these acids and their ester residues). Oxygen also occurs in phosphate (PO3−
4) groups in the biologically important energy-carrying molecules ATP and ADP, in the backbone and the purines (except adenine) and pyrimidines of RNA and DNA, and in bones as calcium phosphate and hydroxylapatite.","[""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates""]",11,corrupted,keyboard,any,1,1,True,hard,none,Which organic compounds contain the greatest amount of oshgen by mass?,42826276.0,"[{""edit_num"": 1, ""old"": ""oxygen"", ""new"": ""oshgen"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 2], ""operation_count"": 2}]",0.0,2,carbohydrates,1.0,1.0,1.0,,0.7664158630013844,,14,12,2,1.0,0.0,-9.480365,12.077195
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,571cde695efbb31900334e18,idf,Which organic compounds contain the greatest amount of oxygen by mass?,"The element is found in almost all biomolecules that are important to (or generated by) life. Only a few common complex biomolecules, such as squalene and the carotenes, contain no oxygen. Of the organic compounds with biological relevance, carbohydrates contain the largest proportion by mass of oxygen. All fats, fatty acids, amino acids, and proteins contain oxygen (due to the presence of carbonyl groups in these acids and their ester residues). Oxygen also occurs in phosphate (PO3−
4) groups in the biologically important energy-carrying molecules ATP and ADP, in the backbone and the purines (except adenine) and pyrimidines of RNA and DNA, and in bones as calcium phosphate and hydroxylapatite.","[""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates""]",11,corrupted,keyboard,any,2,2,True,hard,none,Which organic compounds congaon the greatest amount of oshgen by mass?,42826276.0,"[{""edit_num"": 1, ""old"": ""oxygen"", ""new"": ""oshgen"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""contain"", ""new"": ""congaon"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [3, 5], ""operation_count"": 2}]",0.0,4,carbohydrates,1.0,1.0,1.0,,0.7708173510000051,,16,12,4,1.0,0.0,2.9449418,12.905142
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,571cde695efbb31900334e18,idf,Which organic compounds contain the greatest amount of oxygen by mass?,"The element is found in almost all biomolecules that are important to (or generated by) life. Only a few common complex biomolecules, such as squalene and the carotenes, contain no oxygen. Of the organic compounds with biological relevance, carbohydrates contain the largest proportion by mass of oxygen. All fats, fatty acids, amino acids, and proteins contain oxygen (due to the presence of carbonyl groups in these acids and their ester residues). Oxygen also occurs in phosphate (PO3−
4) groups in the biologically important energy-carrying molecules ATP and ADP, in the backbone and the purines (except adenine) and pyrimidines of RNA and DNA, and in bones as calcium phosphate and hydroxylapatite.","[""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates""]",11,corrupted,keyboard,any,3,3,True,hard,none,Which orbanoc compounds congaon the greatest amount of oshgen by mass?,42826276.0,"[{""edit_num"": 1, ""old"": ""oxygen"", ""new"": ""oshgen"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""contain"", ""new"": ""congaon"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [3, 5], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""organic"", ""new"": ""orbanoc"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [2, 5], ""operation_count"": 2}]",0.0,6,carbohydrates,1.0,1.0,1.0,,0.7724963950004167,,18,12,6,1.0,0.0,10.950502,12.830564
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5725be0fec44d21400f3d4a5,idf,Who originally led the Space Task Group?,"It became clear that managing the Apollo program would exceed the capabilities of Robert R. Gilruth's Space Task Group, which had been directing the nation's manned space program from NASA's Langley Research Center. So Gilruth was given authority to grow his organization into a new NASA center, the Manned Spacecraft Center (MSC). A site was chosen in Houston, Texas, on land donated by Rice University, and Administrator Webb announced the conversion on September 19, 1961. It was also clear NASA would soon outgrow its practice of controlling missions from its Cape Canaveral Air Force Station launch facilities in Florida, so a new Mission Control Center would be included in the MSC.","[""Robert R. Gilruth"", ""Robert R. Gilruth's"", ""Robert R. Gilruth's"", ""Robert R. Gilruth"", ""Robert R. Gilruth""]",7,clean,none,none,0,0,True,none,none,Who originally led the Space Task Group?,,[],,0,Robert R Gilruth,1.0,1.0,1.0,,0.7867343640009494,,8,8,0,1.0,0.0,-13.360111,-10.038455
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5725be0fec44d21400f3d4a5,idf,Who originally led the Space Task Group?,"It became clear that managing the Apollo program would exceed the capabilities of Robert R. Gilruth's Space Task Group, which had been directing the nation's manned space program from NASA's Langley Research Center. So Gilruth was given authority to grow his organization into a new NASA center, the Manned Spacecraft Center (MSC). A site was chosen in Houston, Texas, on land donated by Rice University, and Administrator Webb announced the conversion on September 19, 1961. It was also clear NASA would soon outgrow its practice of controlling missions from its Cape Canaveral Air Force Station launch facilities in Florida, so a new Mission Control Center would be included in the MSC.","[""Robert R. Gilruth"", ""Robert R. Gilruth's"", ""Robert R. Gilruth's"", ""Robert R. Gilruth"", ""Robert R. Gilruth""]",7,corrupted,keyboard,any,1,1,True,hard,none,Who originally led the Space Task Grojo?,42776241.0,"[{""edit_num"": 1, ""old"": ""Group"", ""new"": ""Grojo"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [3, 4], ""operation_count"": 2}]",0.0,2,Robert R Gilruth,1.0,1.0,1.0,,0.8375846939998155,,9,8,1,1.0,0.0,-5.2862234,-9.558789
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5725be0fec44d21400f3d4a5,idf,Who originally led the Space Task Group?,"It became clear that managing the Apollo program would exceed the capabilities of Robert R. Gilruth's Space Task Group, which had been directing the nation's manned space program from NASA's Langley Research Center. So Gilruth was given authority to grow his organization into a new NASA center, the Manned Spacecraft Center (MSC). A site was chosen in Houston, Texas, on land donated by Rice University, and Administrator Webb announced the conversion on September 19, 1961. It was also clear NASA would soon outgrow its practice of controlling missions from its Cape Canaveral Air Force Station launch facilities in Florida, so a new Mission Control Center would be included in the MSC.","[""Robert R. Gilruth"", ""Robert R. Gilruth's"", ""Robert R. Gilruth's"", ""Robert R. Gilruth"", ""Robert R. Gilruth""]",7,corrupted,keyboard,any,2,2,True,hard,none,Who origihallh led the Space Task Grojo?,42776241.0,"[{""edit_num"": 1, ""old"": ""Group"", ""new"": ""Grojo"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [3, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""originally"", ""new"": ""origihallh"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [5, 9], ""operation_count"": 2}]",0.0,4,Robert R Gilruth,1.0,1.0,1.0,,0.8256744099999196,,12,8,4,1.0,0.0,12.048804,-5.203728
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5725be0fec44d21400f3d4a5,idf,Who originally led the Space Task Group?,"It became clear that managing the Apollo program would exceed the capabilities of Robert R. Gilruth's Space Task Group, which had been directing the nation's manned space program from NASA's Langley Research Center. So Gilruth was given authority to grow his organization into a new NASA center, the Manned Spacecraft Center (MSC). A site was chosen in Houston, Texas, on land donated by Rice University, and Administrator Webb announced the conversion on September 19, 1961. It was also clear NASA would soon outgrow its practice of controlling missions from its Cape Canaveral Air Force Station launch facilities in Florida, so a new Mission Control Center would be included in the MSC.","[""Robert R. Gilruth"", ""Robert R. Gilruth's"", ""Robert R. Gilruth's"", ""Robert R. Gilruth"", ""Robert R. Gilruth""]",7,corrupted,keyboard,any,3,3,True,hard,none,Who origihallh led the Space Rawk Grojo?,42776241.0,"[{""edit_num"": 1, ""old"": ""Group"", ""new"": ""Grojo"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [3, 4], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""originally"", ""new"": ""origihallh"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [5, 9], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Task"", ""new"": ""Rawk"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 2], ""operation_count"": 2}]",0.0,6,Robert R. Gilruth,1.0,1.0,1.0,,0.8586820759992406,,13,8,5,1.0,0.0,16.571606,-3.8843691
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5725d662ec44d21400f3d687,idf,How many large public parks does Fresno have?,"Fresno has three large public parks, two in the city limits and one in county land to the southwest. Woodward Park, which features the Shinzen Japanese Gardens, numerous picnic areas and several miles of trails, is in North Fresno and is adjacent to the San Joaquin River Parkway. Roeding Park, near Downtown Fresno, is home to the Fresno Chaffee Zoo, and Rotary Storyland and Playland. Kearney Park is the largest of the Fresno region's park system and is home to historic Kearney Mansion and plays host to the annual Civil War Revisited, the largest reenactment of the Civil War in the west coast of the U.S.","[""three"", ""three"", ""three""]",8,clean,none,none,0,0,True,none,none,How many large public parks does Fresno have?,,[],,0,Three,1.0,1.0,1.0,,0.6916864670001814,,9,9,0,1.0,0.0,-16.034899,0.01663499
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5725d662ec44d21400f3d687,idf,How many large public parks does Fresno have?,"Fresno has three large public parks, two in the city limits and one in county land to the southwest. Woodward Park, which features the Shinzen Japanese Gardens, numerous picnic areas and several miles of trails, is in North Fresno and is adjacent to the San Joaquin River Parkway. Roeding Park, near Downtown Fresno, is home to the Fresno Chaffee Zoo, and Rotary Storyland and Playland. Kearney Park is the largest of the Fresno region's park system and is home to historic Kearney Mansion and plays host to the annual Civil War Revisited, the largest reenactment of the Civil War in the west coast of the U.S.","[""three"", ""three"", ""three""]",8,corrupted,keyboard,any,1,1,True,hard,none,How many large public pstks does Fresno have?,43516759.0,"[{""edit_num"": 1, ""old"": ""parks"", ""new"": ""pstks"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [1, 2], ""operation_count"": 2}]",0.0,2,three,1.0,1.0,1.0,,0.6822728810002445,,10,9,1,1.0,0.0,-4.0910106,2.0690846
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5725d662ec44d21400f3d687,idf,How many large public parks does Fresno have?,"Fresno has three large public parks, two in the city limits and one in county land to the southwest. Woodward Park, which features the Shinzen Japanese Gardens, numerous picnic areas and several miles of trails, is in North Fresno and is adjacent to the San Joaquin River Parkway. Roeding Park, near Downtown Fresno, is home to the Fresno Chaffee Zoo, and Rotary Storyland and Playland. Kearney Park is the largest of the Fresno region's park system and is home to historic Kearney Mansion and plays host to the annual Civil War Revisited, the largest reenactment of the Civil War in the west coast of the U.S.","[""three"", ""three"", ""three""]",8,corrupted,keyboard,any,2,2,True,hard,none,How many large public pstks cors Fresno have?,43516759.0,"[{""edit_num"": 1, ""old"": ""parks"", ""new"": ""pstks"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [1, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""does"", ""new"": ""cors"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 2], ""operation_count"": 2}]",0.0,4,three,1.0,1.0,1.0,,0.6917906450016744,,10,9,1,1.0,0.0,-1.7585741,1.7848777
meta-llama/Llama-3.2-3B-Instruct,,hf,squad,5725d662ec44d21400f3d687,idf,How many large public parks does Fresno have?,"Fresno has three large public parks, two in the city limits and one in county land to the southwest. Woodward Park, which features the Shinzen Japanese Gardens, numerous picnic areas and several miles of trails, is in North Fresno and is adjacent to the San Joaquin River Parkway. Roeding Park, near Downtown Fresno, is home to the Fresno Chaffee Zoo, and Rotary Storyland and Playland. Kearney Park is the largest of the Fresno region's park system and is home to historic Kearney Mansion and plays host to the annual Civil War Revisited, the largest reenactment of the Civil War in the west coast of the U.S.","[""three"", ""three"", ""three""]",8,corrupted,keyboard,any,3,3,True,hard,none,How many large public pstks cors Frssnk have?,43516759.0,"[{""edit_num"": 1, ""old"": ""parks"", ""new"": ""pstks"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [1, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""does"", ""new"": ""cors"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 2], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""Fresno"", ""new"": ""Frssnk"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [2, 5], ""operation_count"": 2}]",0.0,6,three,1.0,1.0,1.0,,0.6846152560010523,,12,9,3,1.0,0.0,7.303099,1.9701469
