model,model_revision,backend,task,example_id,keyword_strategy,clean_question,context,reference,question_word_count,condition,typo_type,location,severity,actual_severity,severity_achieved,typo_difficulty,mitigation,input_question,corruption_seed,edits,corruption_replicate,actual_char_operations,prediction,em,f1,semantic_correct,accuracy,latency_seconds,error,token_count,clean_token_count,token_increase,clean_example_score,example_drop,x,y
Qwen/Qwen3-4B,,hf,squad,571127a5a58dae1900cd6cc5,idf,On what date did the first railway trip in the world occur?,"The first full-scale working railway steam locomotive was built by Richard Trevithick in the United Kingdom and, on 21 February 1804, the world's first railway journey took place as Trevithick's unnamed steam locomotive hauled a train along the tramway from the Pen-y-darren ironworks, near Merthyr Tydfil to Abercynon in south Wales. The design incorporated a number of important innovations that included using high-pressure steam which reduced the weight of the engine and increased its efficiency. Trevithick visited the Newcastle area later in 1804 and the colliery railways in north-east England became the leading centre for experimentation and development of steam locomotives.","[""21 February 1804"", ""21 February 1804"", ""21 February 1804""]",12,corrupted,keyboard,any,3,3,True,hard,none,On what dwge did the first rsilwqy teup in the world occur?,43366654.0,"[{""edit_num"": 1, ""old"": ""trip"", ""new"": ""teup"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 7, ""char_indices"": [1, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""date"", ""new"": ""dwge"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 2, ""char_indices"": [1, 2], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""railway"", ""new"": ""rsilwqy"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 6, ""char_indices"": [1, 5], ""operation_count"": 2}]",0.0,6,21 February 1804,1.0,1.0,1.0,,1.4387312029994064,,19,13,6,1.0,0.0,-21.715982,6.763414
Qwen/Qwen3-4B,,hf,squad,571bb2269499d21900609caa,idf,What element makes up almost half of the earth's crust by mass?,"Oxygen is a chemical element with symbol O and atomic number 8. It is a member of the chalcogen group on the periodic table and is a highly reactive nonmetal and oxidizing agent that readily forms compounds (notably oxides) with most elements. By mass, oxygen is the third-most abundant element in the universe, after hydrogen and helium. At standard temperature and pressure, two atoms of the element bind to form dioxygen, a colorless and odorless diatomic gas with the formula O
2. Diatomic oxygen gas constitutes 20.8% of the Earth's atmosphere. However, monitoring of atmospheric oxygen levels show a global downward trend, because of fossil-fuel burning. Oxygen is the most abundant element by mass in the Earth's crust as part of oxide compounds such as silicon dioxide, making up almost half of the crust's mass.","[""Oxygen"", ""Oxygen"", ""Oxygen"", ""Oxygen"", ""Oxygen""]",13,clean,none,none,0,0,True,none,none,What element makes up almost half of the earth's crust by mass?,,[],,0,Oxygen,1.0,1.0,1.0,,0.9709877979994416,,14,14,0,1.0,0.0,11.130431,-35.3883
Qwen/Qwen3-4B,,hf,squad,571bb2269499d21900609caa,idf,What element makes up almost half of the earth's crust by mass?,"Oxygen is a chemical element with symbol O and atomic number 8. It is a member of the chalcogen group on the periodic table and is a highly reactive nonmetal and oxidizing agent that readily forms compounds (notably oxides) with most elements. By mass, oxygen is the third-most abundant element in the universe, after hydrogen and helium. At standard temperature and pressure, two atoms of the element bind to form dioxygen, a colorless and odorless diatomic gas with the formula O
2. Diatomic oxygen gas constitutes 20.8% of the Earth's atmosphere. However, monitoring of atmospheric oxygen levels show a global downward trend, because of fossil-fuel burning. Oxygen is the most abundant element by mass in the Earth's crust as part of oxide compounds such as silicon dioxide, making up almost half of the crust's mass.","[""Oxygen"", ""Oxygen"", ""Oxygen"", ""Oxygen"", ""Oxygen""]",13,corrupted,keyboard,any,1,1,True,hard,none,What element makes up almost half of the esrgh's crust by mass?,43436703.0,"[{""edit_num"": 1, ""old"": ""earth"", ""new"": ""esrgh"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 3], ""operation_count"": 2}]",0.0,2,Oxygen,1.0,1.0,1.0,,0.9638973640003314,,16,14,2,1.0,0.0,-4.754468,-24.749607
Qwen/Qwen3-4B,,hf,squad,571bb2269499d21900609caa,idf,What element makes up almost half of the earth's crust by mass?,"Oxygen is a chemical element with symbol O and atomic number 8. It is a member of the chalcogen group on the periodic table and is a highly reactive nonmetal and oxidizing agent that readily forms compounds (notably oxides) with most elements. By mass, oxygen is the third-most abundant element in the universe, after hydrogen and helium. At standard temperature and pressure, two atoms of the element bind to form dioxygen, a colorless and odorless diatomic gas with the formula O
2. Diatomic oxygen gas constitutes 20.8% of the Earth's atmosphere. However, monitoring of atmospheric oxygen levels show a global downward trend, because of fossil-fuel burning. Oxygen is the most abundant element by mass in the Earth's crust as part of oxide compounds such as silicon dioxide, making up almost half of the crust's mass.","[""Oxygen"", ""Oxygen"", ""Oxygen"", ""Oxygen"", ""Oxygen""]",13,corrupted,keyboard,any,2,2,True,hard,none,What element makes up almpsf half of the esrgh's crust by mass?,43436703.0,"[{""edit_num"": 1, ""old"": ""earth"", ""new"": ""esrgh"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""almost"", ""new"": ""almpsf"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [3, 5], ""operation_count"": 2}]",0.0,4,Oxygen,1.0,1.0,1.0,,0.9755898599996726,,18,14,4,1.0,0.0,-26.917627,-8.852919
Qwen/Qwen3-4B,,hf,squad,571bb2269499d21900609caa,idf,What element makes up almost half of the earth's crust by mass?,"Oxygen is a chemical element with symbol O and atomic number 8. It is a member of the chalcogen group on the periodic table and is a highly reactive nonmetal and oxidizing agent that readily forms compounds (notably oxides) with most elements. By mass, oxygen is the third-most abundant element in the universe, after hydrogen and helium. At standard temperature and pressure, two atoms of the element bind to form dioxygen, a colorless and odorless diatomic gas with the formula O
2. Diatomic oxygen gas constitutes 20.8% of the Earth's atmosphere. However, monitoring of atmospheric oxygen levels show a global downward trend, because of fossil-fuel burning. Oxygen is the most abundant element by mass in the Earth's crust as part of oxide compounds such as silicon dioxide, making up almost half of the crust's mass.","[""Oxygen"", ""Oxygen"", ""Oxygen"", ""Oxygen"", ""Oxygen""]",13,corrupted,keyboard,any,3,3,True,hard,none,What element makes up almpsf uzlf of the esrgh's crust by mass?,43436703.0,"[{""edit_num"": 1, ""old"": ""earth"", ""new"": ""esrgh"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 3], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""almost"", ""new"": ""almpsf"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 4, ""char_indices"": [3, 5], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""half"", ""new"": ""uzlf"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 5, ""char_indices"": [0, 1], ""operation_count"": 2}]",0.0,6,Oxygen,1.0,1.0,1.0,,0.9718020139998772,,19,14,5,1.0,0.0,-31.602205,-6.174892
Qwen/Qwen3-4B,,hf,squad,571cde695efbb31900334e18,idf,Which organic compounds contain the greatest amount of oxygen by mass?,"The element is found in almost all biomolecules that are important to (or generated by) life. Only a few common complex biomolecules, such as squalene and the carotenes, contain no oxygen. Of the organic compounds with biological relevance, carbohydrates contain the largest proportion by mass of oxygen. All fats, fatty acids, amino acids, and proteins contain oxygen (due to the presence of carbonyl groups in these acids and their ester residues). Oxygen also occurs in phosphate (PO3−
4) groups in the biologically important energy-carrying molecules ATP and ADP, in the backbone and the purines (except adenine) and pyrimidines of RNA and DNA, and in bones as calcium phosphate and hydroxylapatite.","[""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates""]",11,clean,none,none,0,0,True,none,none,Which organic compounds contain the greatest amount of oxygen by mass?,,[],,0,Carbohydrates.,1.0,1.0,1.0,,1.0920236010006192,,12,12,0,1.0,0.0,0.88927835,-40.469296
Qwen/Qwen3-4B,,hf,squad,571cde695efbb31900334e18,idf,Which organic compounds contain the greatest amount of oxygen by mass?,"The element is found in almost all biomolecules that are important to (or generated by) life. Only a few common complex biomolecules, such as squalene and the carotenes, contain no oxygen. Of the organic compounds with biological relevance, carbohydrates contain the largest proportion by mass of oxygen. All fats, fatty acids, amino acids, and proteins contain oxygen (due to the presence of carbonyl groups in these acids and their ester residues). Oxygen also occurs in phosphate (PO3−
4) groups in the biologically important energy-carrying molecules ATP and ADP, in the backbone and the purines (except adenine) and pyrimidines of RNA and DNA, and in bones as calcium phosphate and hydroxylapatite.","[""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates""]",11,corrupted,keyboard,any,1,1,True,hard,none,Which organic compounds contain the greatest amount of oshgen by mass?,42826276.0,"[{""edit_num"": 1, ""old"": ""oxygen"", ""new"": ""oshgen"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 2], ""operation_count"": 2}]",0.0,2,Carbohydrates.,1.0,1.0,1.0,,1.1025910240005032,,14,12,2,1.0,0.0,-13.009526,-28.594751
Qwen/Qwen3-4B,,hf,squad,571cde695efbb31900334e18,idf,Which organic compounds contain the greatest amount of oxygen by mass?,"The element is found in almost all biomolecules that are important to (or generated by) life. Only a few common complex biomolecules, such as squalene and the carotenes, contain no oxygen. Of the organic compounds with biological relevance, carbohydrates contain the largest proportion by mass of oxygen. All fats, fatty acids, amino acids, and proteins contain oxygen (due to the presence of carbonyl groups in these acids and their ester residues). Oxygen also occurs in phosphate (PO3−
4) groups in the biologically important energy-carrying molecules ATP and ADP, in the backbone and the purines (except adenine) and pyrimidines of RNA and DNA, and in bones as calcium phosphate and hydroxylapatite.","[""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates""]",11,corrupted,keyboard,any,2,2,True,hard,none,Which organic compounds congaon the greatest amount of oshgen by mass?,42826276.0,"[{""edit_num"": 1, ""old"": ""oxygen"", ""new"": ""oshgen"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""contain"", ""new"": ""congaon"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [3, 5], ""operation_count"": 2}]",0.0,4,Carbohydrates.,1.0,1.0,1.0,,1.1434005920000343,,16,12,4,1.0,0.0,-24.314787,-18.109537
Qwen/Qwen3-4B,,hf,squad,571cde695efbb31900334e18,idf,Which organic compounds contain the greatest amount of oxygen by mass?,"The element is found in almost all biomolecules that are important to (or generated by) life. Only a few common complex biomolecules, such as squalene and the carotenes, contain no oxygen. Of the organic compounds with biological relevance, carbohydrates contain the largest proportion by mass of oxygen. All fats, fatty acids, amino acids, and proteins contain oxygen (due to the presence of carbonyl groups in these acids and their ester residues). Oxygen also occurs in phosphate (PO3−
4) groups in the biologically important energy-carrying molecules ATP and ADP, in the backbone and the purines (except adenine) and pyrimidines of RNA and DNA, and in bones as calcium phosphate and hydroxylapatite.","[""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates"", ""carbohydrates""]",11,corrupted,keyboard,any,3,3,True,hard,none,Which orbanoc compounds congaon the greatest amount of oshgen by mass?,42826276.0,"[{""edit_num"": 1, ""old"": ""oxygen"", ""new"": ""oshgen"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 8, ""char_indices"": [1, 2], ""operation_count"": 2}, {""edit_num"": 2, ""old"": ""contain"", ""new"": ""congaon"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 3, ""char_indices"": [3, 5], ""operation_count"": 2}, {""edit_num"": 3, ""old"": ""organic"", ""new"": ""orbanoc"", ""location"": ""any"", ""typo_type"": ""keyboard"", ""difficulty"": ""hard"", ""word_index"": 1, ""char_indices"": [2, 5], ""operation_count"": 2}]",0.0,6,Carbohydrates,1.0,1.0,1.0,,1.0095273019996966,,18,12,6,1.0,0.0,-33.040756,-12.087008
Qwen/Qwen3-4B,,hf,squad,5725be0fec44d21400f3d4a5,idf,Who originally led the Space Task Group?,"It became clear that managing the Apollo program would exceed the capabilities of Robert R. Gilruth's Space Task Group, which had been directing the nation's manned space program from NASA's Langley Research Center. So Gilruth was given authority to grow his organization into a new NASA center, the Manned Spacecraft Center (MSC). A site was chosen in Houston, Texas, on land donated by Rice University, and Administrator Webb announced the conversion on September 19, 1961. It was also clear NASA would soon outgrow its practice of controlling missions from its Cape Canaveral Air Force Station launch facilities in Florida, so a new Mission Control Center would be included in the MSC.","[""Robert R. Gilruth"", ""Robert R. Gilruth's"", ""Robert R. Gilruth's"", ""Robert R. Gilruth"", ""Robert R. Gilruth""]",7,clean,none,none,0,0,True,none,none,Who originally led the Space Task Group?,,[],,0,Robert R. Gilruth,1.0,1.0,1.0,,1.3759419140005775,,8,8,0,1.0,0.0,44.806232,-1.191903
